,Junction,Vehicles,Year,Month,Day,DayOfWeek,Hour,Minute,Vehicles_Lag1,Vehicles_Lag3,Vehicles_Mean,Vehicles_Std
38524,3,9,2016,11,24,3,4,0,11.0,12.0,10.333333333333334,1.1547005383708042
38525,3,8,2016,11,24,3,5,0,9.0,11.0,9.333333333333334,1.52752523164537
38526,3,11,2016,11,24,3,6,0,8.0,11.0,9.333333333333334,1.52752523164537
38527,3,11,2016,11,24,3,7,0,11.0,9.0,10.0,1.7320508075631893
38528,3,15,2016,11,24,3,8,0,11.0,8.0,12.333333333333334,2.3094010767545314
38529,3,18,2016,11,24,3,9,0,15.0,11.0,14.666666666666666,3.5118845842818285
38530,3,19,2016,11,24,3,10,0,18.0,11.0,17.333333333333332,2.0816659994624263
38531,3,21,2016,11,24,3,11,0,19.0,15.0,19.333333333333332,1.5275252316472763
38532,3,23,2016,11,24,3,12,0,21.0,18.0,21.0,1.9999999999966758
38533,3,26,2016,11,24,3,13,0,23.0,19.0,23.333333333333332,2.5166114784212112
38534,3,24,2016,11,24,3,14,0,26.0,21.0,24.333333333333332,1.5275252316482293
38535,3,23,2016,11,24,3,15,0,24.0,23.0,24.333333333333332,1.5275252316482293
38536,3,17,2016,11,24,3,16,0,23.0,26.0,21.333333333333332,3.7859388971984522
38537,3,23,2016,11,24,3,17,0,17.0,24.0,21.0,3.4641016151358364
38538,3,19,2016,11,24,3,18,0,23.0,23.0,19.666666666666668,3.055050463301591
38539,3,22,2016,11,24,3,19,0,19.0,17.0,21.333333333333332,2.0816659994629867
38540,3,16,2016,11,24,3,20,0,22.0,23.0,19.0,2.99999999999759
38541,3,17,2016,11,24,3,21,0,16.0,19.0,18.333333333333332,3.214550253662009
38542,3,16,2016,11,24,3,22,0,17.0,22.0,16.333333333333332,0.5773502691757627
38543,3,13,2016,11,24,3,23,0,16.0,16.0,15.333333333333334,2.081665999462148
38544,3,11,2016,11,25,4,0,0,13.0,17.0,13.333333333333334,2.516611478420055
38545,3,12,2016,11,25,4,1,0,11.0,16.0,12.0,0.9999999999907319
38546,3,12,2016,11,25,4,2,0,12.0,13.0,11.666666666666666,0.577350269173405
38547,3,7,2016,11,25,4,3,0,12.0,11.0,10.333333333333334,2.8867513459447496
38548,3,8,2016,11,25,4,4,0,7.0,12.0,9.0,2.645751311060757
38549,3,7,2016,11,25,4,5,0,8.0,12.0,7.333333333333333,0.5773502691712191
38550,3,4,2016,11,25,4,6,0,7.0,7.0,6.333333333333333,2.081665999460888
38551,3,8,2016,11,25,4,7,0,4.0,8.0,6.333333333333333,2.081665999460888
38552,3,5,2016,11,25,4,8,0,8.0,7.0,5.666666666666667,2.0816659994607947
38553,3,12,2016,11,25,4,9,0,5.0,4.0,8.333333333333334,3.5118845842813036
38554,3,16,2016,11,25,4,10,0,12.0,8.0,11.0,5.567764362828305
38555,3,16,2016,11,25,4,11,0,16.0,5.0,14.666666666666666,2.309401076754825
38556,3,22,2016,11,25,4,12,0,16.0,12.0,18.0,3.4641016151355832
38557,3,17,2016,11,25,4,13,0,22.0,16.0,18.333333333333332,3.214550253662009
38558,3,22,2016,11,25,4,14,0,17.0,16.0,20.333333333333332,2.886751345945759
38559,3,23,2016,11,25,4,15,0,22.0,22.0,20.666666666666668,3.2145502536622206
38560,3,20,2016,11,25,4,16,0,23.0,17.0,21.666666666666668,1.5275252316477228
38561,3,16,2016,11,25,4,17,0,20.0,22.0,19.666666666666668,3.5118845842822433
38562,3,15,2016,11,25,4,18,0,16.0,23.0,17.0,2.645751311061638
38563,3,15,2016,11,25,4,19,0,15.0,20.0,15.333333333333334,0.5773502691752482
38564,3,15,2016,11,25,4,20,0,15.0,16.0,15.0,0.0
38565,3,13,2016,11,25,4,21,0,15.0,15.0,14.333333333333334,1.15470053837181
38566,3,15,2016,11,25,4,22,0,13.0,15.0,14.333333333333334,1.15470053837181
38567,3,17,2016,11,25,4,23,0,15.0,15.0,15.0,1.9999999999958005
38568,3,13,2016,11,26,5,0,0,17.0,13.0,15.0,1.9999999999958005
38569,3,11,2016,11,26,5,1,0,13.0,15.0,13.666666666666666,3.055050463301017
38570,3,8,2016,11,26,5,2,0,11.0,17.0,10.666666666666666,2.5166114784197444
38571,3,6,2016,11,26,5,3,0,8.0,13.0,8.333333333333334,2.516611478419474
38572,3,8,2016,11,26,5,4,0,6.0,11.0,7.333333333333333,1.1547005383700426
38573,3,4,2016,11,26,5,5,0,8.0,8.0,6.0,1.9999999999944884
38574,3,11,2016,11,26,5,6,0,4.0,6.0,7.666666666666667,3.511884584281246
38575,3,9,2016,11,26,5,7,0,11.0,8.0,8.0,3.6055512754610937
38576,3,6,2016,11,26,5,8,0,9.0,4.0,8.666666666666666,2.5166114784195117
38577,3,11,2016,11,26,5,9,0,6.0,11.0,8.666666666666666,2.5166114784195117
38578,3,10,2016,11,26,5,10,0,11.0,9.0,9.0,2.6457513110607547
38579,3,16,2016,11,26,5,11,0,10.0,6.0,12.333333333333334,3.214550253661463
38580,3,16,2016,11,26,5,12,0,16.0,11.0,14.0,3.464101615135245
38581,3,16,2016,11,26,5,13,0,16.0,10.0,16.0,0.0
38582,3,14,2016,11,26,5,14,0,16.0,16.0,15.333333333333334,1.154700538372058
38583,3,12,2016,11,26,5,15,0,14.0,16.0,14.0,1.9999999999956528
38584,3,12,2016,11,26,5,16,0,12.0,16.0,12.666666666666666,1.154700538371386
38585,3,20,2016,11,26,5,17,0,12.0,14.0,14.666666666666666,4.618802153515166
38586,3,24,2016,11,26,5,18,0,20.0,12.0,18.666666666666668,6.110100926606586
38587,3,76,2016,11,26,5,19,0,24.0,12.0,40.0,31.240998703626584
38588,3,121,2016,11,26,5,20,0,76.0,20.0,73.66666666666667,48.54207796678415
38589,3,110,2016,11,26,5,21,0,121.0,24.0,102.33333333333333,23.459184413217947
38590,3,46,2016,11,26,5,22,0,110.0,76.0,92.33333333333333,40.501028793517854
38591,3,35,2016,11,26,5,23,0,46.0,121.0,63.666666666666664,40.50102879351765
38592,3,23,2016,11,27,6,0,0,35.0,110.0,34.666666666666664,11.503622617824758
38593,3,16,2016,11,27,6,1,0,23.0,46.0,24.666666666666668,9.609023536932549
38594,3,15,2016,11,27,6,2,0,16.0,35.0,18.0,4.358898943539142
38595,3,9,2016,11,27,6,3,0,15.0,23.0,13.333333333333334,3.785938897198071
38596,3,8,2016,11,27,6,4,0,9.0,16.0,10.666666666666666,3.785938897197873
38597,3,5,2016,11,27,6,5,0,8.0,15.0,7.333333333333333,2.0816659994614843
38598,3,6,2016,11,27,6,6,0,5.0,9.0,6.333333333333333,1.5275252316454282
38599,3,8,2016,11,27,6,7,0,6.0,8.0,6.333333333333333,1.5275252316454282
38600,3,13,2016,11,27,6,8,0,8.0,5.0,9.0,3.605551275461435
38601,3,12,2016,11,27,6,9,0,13.0,6.0,11.0,2.6457513110613213
38602,3,16,2016,11,27,6,10,0,12.0,8.0,13.666666666666666,2.081665999462337
38603,3,11,2016,11,27,6,11,0,16.0,13.0,13.0,2.6457513110615336
38604,3,15,2016,11,27,6,12,0,11.0,12.0,14.0,2.6457513110616397
38605,3,16,2016,11,27,6,13,0,15.0,16.0,14.0,2.6457513110616397
38606,3,14,2016,11,27,6,14,0,16.0,11.0,15.0,0.9999999999924729
38607,3,10,2016,11,27,6,15,0,14.0,15.0,13.333333333333334,3.055050463301276
38608,3,11,2016,11,27,6,16,0,10.0,16.0,11.666666666666666,2.0816659994620665
38609,3,11,2016,11,27,6,17,0,11.0,14.0,10.666666666666666,0.5773502691744793
38610,3,13,2016,11,27,6,18,0,11.0,10.0,11.666666666666666,1.1547005383719213
38611,3,14,2016,11,27,6,19,0,13.0,11.0,12.666666666666666,1.5275252316465895
38612,3,13,2016,11,27,6,20,0,14.0,11.0,13.333333333333334,0.5773502691757758
38613,3,13,2016,11,27,6,21,0,13.0,13.0,13.333333333333334,0.5773502691757758
38614,3,10,2016,11,27,6,22,0,13.0,14.0,12.0,1.7320508075640448
38615,3,14,2016,11,27,6,23,0,10.0,13.0,12.333333333333334,2.081665999462157
38616,3,11,2016,11,28,0,0,0,14.0,13.0,11.666666666666666,2.081665999462067
38617,3,8,2016,11,28,0,1,0,11.0,10.0,11.0,2.999999999997117
38618,3,7,2016,11,28,0,2,0,8.0,14.0,8.666666666666666,2.0816659994616638
38619,3,9,2016,11,28,0,3,0,7.0,11.0,8.0,0.9999999999905095
38620,3,7,2016,11,28,0,4,0,9.0,8.0,7.666666666666667,1.1547005383709514
38621,3,6,2016,11,28,0,5,0,7.0,7.0,7.333333333333333,1.5275252316456112
38622,3,3,2016,11,28,0,6,0,6.0,9.0,5.333333333333333,2.0816659994612143
38623,3,6,2016,11,28,0,7,0,3.0,7.0,5.0,1.7320508075629124
38624,3,11,2016,11,28,0,8,0,6.0,6.0,6.666666666666667,4.04145188432494
38625,3,12,2016,11,28,0,9,0,11.0,3.0,9.666666666666666,3.2145502536615114
38626,3,22,2016,11,28,0,10,0,12.0,6.0,15.0,6.082762530296982
38627,3,21,2016,11,28,0,11,0,22.0,11.0,18.333333333333332,5.507570547284905
38628,3,26,2016,11,28,0,12,0,21.0,12.0,23.0,2.645751311062588
38629,3,17,2016,11,28,0,13,0,26.0,22.0,21.333333333333332,4.509249752821616
38630,3,17,2016,11,28,0,14,0,17.0,21.0,20.0,5.1961524227054525
38631,3,22,2016,11,28,0,15,0,17.0,26.0,18.666666666666668,2.8867513459458767
38632,3,21,2016,11,28,0,16,0,22.0,17.0,20.0,2.6457513110622726
38633,3,23,2016,11,28,0,17,0,21.0,17.0,22.0,0.9999999999944218
38634,3,20,2016,11,28,0,18,0,23.0,22.0,21.333333333333332,1.5275252316481736
38635,3,16,2016,11,28,0,19,0,20.0,21.0,19.666666666666668,3.511884584282474
38636,3,19,2016,11,28,0,20,0,16.0,23.0,18.333333333333332,2.0816659994629667
38637,3,17,2016,11,28,0,21,0,19.0,20.0,17.333333333333332,1.52752523164745
38638,3,15,2016,11,28,0,22,0,17.0,16.0,17.0,1.9999999999965197
38639,3,14,2016,11,28,0,23,0,15.0,19.0,15.333333333333334,1.5275252316470878
38640,3,12,2016,11,29,1,0,0,14.0,17.0,13.666666666666666,1.5275252316467853
38641,3,9,2016,11,29,1,1,0,12.0,15.0,11.666666666666666,2.51661147842023
38642,3,11,2016,11,29,1,2,0,9.0,14.0,10.666666666666666,1.52752523164624
38643,3,7,2016,11,29,1,3,0,11.0,12.0,9.0,1.9999999999954103
38644,3,4,2016,11,29,1,4,0,7.0,9.0,7.333333333333333,3.5118845842815007
38645,3,8,2016,11,29,1,5,0,4.0,11.0,6.333333333333333,2.081665999461368
38646,3,8,2016,11,29,1,6,0,8.0,7.0,6.666666666666667,2.309401076754248
38647,3,12,2016,11,29,1,7,0,8.0,4.0,9.333333333333334,2.309401076754568
38648,3,10,2016,11,29,1,8,0,12.0,8.0,10.0,1.999999999995548
38649,3,13,2016,11,29,1,9,0,10.0,8.0,11.666666666666666,1.5275252316464203
38650,3,15,2016,11,29,1,10,0,13.0,12.0,12.666666666666666,2.516611478420339
38651,3,17,2016,11,29,1,11,0,15.0,10.0,15.0,1.9999999999962417
38652,3,18,2016,11,29,1,12,0,17.0,13.0,16.666666666666668,1.5275252316473278
38653,3,18,2016,11,29,1,13,0,18.0,15.0,17.666666666666668,0.5773502691778839
38654,3,16,2016,11,29,1,14,0,18.0,17.0,17.333333333333332,1.1547005383732998
38655,3,17,2016,11,29,1,15,0,16.0,18.0,17.0,0.9999999999930349
38656,3,26,2016,11,29,1,16,0,17.0,18.0,19.666666666666668,5.507570547284971
38657,3,23,2016,11,29,1,17,0,26.0,16.0,22.0,4.582575694954621
38658,3,18,2016,11,29,1,18,0,23.0,17.0,22.333333333333332,4.041451884326021
38659,3,19,2016,11,29,1,19,0,18.0,26.0,20.0,2.6457513110622686
38660,3,17,2016,11,29,1,20,0,19.0,23.0,18.0,0.9999999999933022
38661,3,16,2016,11,29,1,21,0,17.0,18.0,17.333333333333332,1.5275252316474406
38662,3,14,2016,11,29,1,22,0,16.0,19.0,15.666666666666666,1.5275252316471375
38663,3,12,2016,11,29,1,23,0,14.0,17.0,14.0,1.9999999999960958
38664,3,11,2016,11,30,2,0,0,12.0,16.0,12.333333333333334,1.5275252316465329
38665,3,9,2016,11,30,2,1,0,11.0,14.0,10.666666666666666,1.5275252316462304
38666,3,8,2016,11,30,2,2,0,9.0,12.0,9.333333333333334,1.5275252316459886
38667,3,6,2016,11,30,2,3,0,8.0,11.0,7.666666666666667,1.5275252316456867
38668,3,10,2016,11,30,2,4,0,6.0,9.0,8.0,1.9999999999952651
38669,3,4,2016,11,30,2,5,0,10.0,8.0,6.666666666666667,3.055050463300673
38670,3,7,2016,11,30,2,6,0,4.0,6.0,7.0,2.999999999996751
38671,3,10,2016,11,30,2,7,0,7.0,10.0,7.0,2.999999999996751
38672,3,8,2016,11,30,2,8,0,10.0,4.0,8.333333333333334,1.5275252316458077
38673,3,11,2016,11,30,2,9,0,8.0,7.0,9.666666666666666,1.5275252316460497
38674,3,15,2016,11,30,2,10,0,11.0,10.0,11.333333333333334,3.5118845842818125
38675,3,20,2016,11,30,2,11,0,15.0,8.0,15.333333333333334,4.509249752821244
38676,3,20,2016,11,30,2,12,0,20.0,11.0,18.333333333333332,2.8867513459458394
38677,3,15,2016,11,30,2,13,0,20.0,15.0,18.333333333333332,2.8867513459458394
38678,3,13,2016,11,30,2,14,0,15.0,20.0,16.0,3.6055512754619765
38679,3,20,2016,11,30,2,15,0,13.0,20.0,16.0,3.6055512754619765
38680,3,16,2016,11,30,2,16,0,20.0,15.0,16.333333333333332,3.511884584282206
38681,3,21,2016,11,30,2,17,0,16.0,13.0,19.0,2.6457513110621624
38682,3,21,2016,11,30,2,18,0,21.0,20.0,19.333333333333332,2.8867513459459353
38683,3,15,2016,11,30,2,19,0,21.0,16.0,19.0,3.4641016151359008
38684,3,18,2016,11,30,2,20,0,15.0,21.0,18.0,2.9999999999977667
38685,3,13,2016,11,30,2,21,0,18.0,21.0,15.333333333333334,2.5166114784206277
38686,3,15,2016,11,30,2,22,0,13.0,15.0,15.333333333333334,2.516611478420628
38687,3,13,2016,11,30,2,23,0,15.0,18.0,13.666666666666666,1.154700538372411
38688,3,12,2016,12,1,3,0,0,13.0,13.0,13.333333333333334,1.5275252316467156
38689,3,9,2016,12,1,3,1,0,12.0,15.0,11.333333333333334,2.0816659994620283
38690,3,9,2016,12,1,3,2,0,9.0,13.0,10.0,1.7320508075637313
38691,3,6,2016,12,1,3,3,0,9.0,12.0,8.0,1.7320508075634113
38692,3,6,2016,12,1,3,4,0,6.0,9.0,7.0,1.7320508075632512
38693,3,5,2016,12,1,3,5,0,6.0,9.0,5.666666666666667,0.5773502691721081
38694,3,5,2016,12,1,3,6,0,5.0,6.0,5.333333333333333,0.5773502691719481
38695,3,7,2016,12,1,3,7,0,5.0,6.0,5.666666666666667,1.1547005383704925
38696,3,11,2016,12,1,3,8,0,7.0,5.0,7.666666666666667,3.0550504633007636
38697,3,12,2016,12,1,3,9,0,11.0,5.0,10.0,2.645751311061221
38698,3,12,2016,12,1,3,10,0,12.0,7.0,11.666666666666666,0.5773502691749852
38699,3,18,2016,12,1,3,11,0,12.0,11.0,14.0,3.464101615135501
38700,3,23,2016,12,1,3,12,0,18.0,12.0,17.666666666666668,5.507570547284869
38701,3,12,2016,12,1,3,13,0,23.0,12.0,17.666666666666668,5.507570547284869
38702,3,17,2016,12,1,3,14,0,12.0,18.0,17.333333333333332,5.507570547284852
38703,3,16,2016,12,1,3,15,0,17.0,23.0,15.0,2.6457513110617428
38704,3,17,2016,12,1,3,16,0,16.0,12.0,16.666666666666668,0.5773502691773844
38705,3,15,2016,12,1,3,17,0,17.0,17.0,16.0,0.9999999999927456
38706,3,17,2016,12,1,3,18,0,15.0,16.0,16.333333333333332,1.1547005383730498
38707,3,16,2016,12,1,3,19,0,17.0,17.0,16.0,0.9999999999927458
38708,3,13,2016,12,1,3,20,0,16.0,15.0,15.333333333333334,2.0816659994625577
38709,3,19,2016,12,1,3,21,0,13.0,17.0,16.0,2.9999999999975815
38710,3,24,2016,12,1,3,22,0,19.0,16.0,18.666666666666668,5.507570547284921
38711,3,18,2016,12,1,3,23,0,24.0,13.0,20.333333333333332,3.2145502536624395
38712,3,13,2016,12,2,4,0,0,18.0,19.0,18.333333333333332,5.507570547284904
38713,3,10,2016,12,2,4,1,0,13.0,24.0,13.666666666666666,4.041451884325427
38714,3,12,2016,12,2,4,2,0,10.0,18.0,11.666666666666666,1.5275252316464136
38715,3,7,2016,12,2,4,3,0,12.0,13.0,9.666666666666666,2.516611478420004
38716,3,8,2016,12,2,4,4,0,7.0,10.0,9.0,2.6457513110611166
38717,3,6,2016,12,2,4,5,0,8.0,12.0,7.0,0.999999999990254
38718,3,5,2016,12,2,4,6,0,6.0,7.0,6.333333333333333,1.5275252316454453
38719,3,5,2016,12,2,4,7,0,5.0,8.0,5.333333333333333,0.5773502691719444
38720,3,10,2016,12,2,4,8,0,5.0,6.0,6.666666666666667,2.8867513459447203
38721,3,9,2016,12,2,4,9,0,10.0,5.0,8.0,2.645751311061011
38722,3,19,2016,12,2,4,10,0,9.0,5.0,12.666666666666666,5.507570547284617
38723,3,18,2016,12,2,4,11,0,19.0,10.0,15.333333333333334,5.507570547284751
38724,3,19,2016,12,2,4,12,0,18.0,9.0,18.666666666666668,0.57735026917834
38725,3,13,2016,12,2,4,13,0,19.0,19.0,16.666666666666668,3.2145502536621198
38726,3,16,2016,12,2,4,14,0,13.0,18.0,16.0,2.999999999997583
38727,3,16,2016,12,2,4,15,0,16.0,19.0,15.0,1.7320508075645324
38728,3,16,2016,12,2,4,16,0,16.0,13.0,16.0,0.0
38729,3,27,2016,12,2,4,17,0,16.0,16.0,19.666666666666668,6.3508529610849
38730,3,34,2016,12,2,4,18,0,27.0,16.0,25.666666666666668,9.073771725876961
38731,3,25,2016,12,2,4,19,0,34.0,16.0,28.666666666666668,4.725815626251814
38732,3,24,2016,12,2,4,20,0,25.0,27.0,27.666666666666668,5.50757054728537
38733,3,17,2016,12,2,4,21,0,24.0,34.0,22.0,4.358898943539389
38734,3,17,2016,12,2,4,22,0,17.0,25.0,19.333333333333332,4.041451884325812
38735,3,13,2016,12,2,4,23,0,17.0,24.0,15.666666666666666,2.309401076755317
38736,3,15,2016,12,3,5,0,0,13.0,17.0,15.0,1.9999999999962284
38737,3,13,2016,12,3,5,1,0,15.0,17.0,13.666666666666666,1.1547005383723987
38738,3,6,2016,12,3,5,2,0,13.0,13.0,11.333333333333334,4.725815626250798
38739,3,10,2016,12,3,5,3,0,6.0,15.0,9.666666666666666,3.5118845842816784
38740,3,8,2016,12,3,5,4,0,10.0,13.0,8.0,1.9999999999952593
38741,3,8,2016,12,3,5,5,0,8.0,6.0,8.666666666666666,1.1547005383712015
38742,3,5,2016,12,3,5,6,0,8.0,10.0,7.0,1.7320508075632428
38743,3,6,2016,12,3,5,7,0,5.0,8.0,6.333333333333333,1.5275252316454362
38744,3,11,2016,12,3,5,8,0,6.0,8.0,7.333333333333333,3.2145502536613115
38745,3,10,2016,12,3,5,9,0,11.0,5.0,9.0,2.645751311061113
38746,3,14,2016,12,3,5,10,0,10.0,6.0,11.666666666666666,2.081665999462072
38747,3,14,2016,12,3,5,11,0,14.0,11.0,12.666666666666666,2.3094010767549644
38748,3,12,2016,12,3,5,12,0,14.0,10.0,13.333333333333334,1.1547005383723357
38749,3,14,2016,12,3,5,13,0,12.0,14.0,13.333333333333334,1.1547005383723357
38750,3,14,2016,12,3,5,14,0,14.0,14.0,13.333333333333334,1.1547005383723357
38751,3,9,2016,12,3,5,15,0,14.0,12.0,12.333333333333334,2.886751345945265
38752,3,15,2016,12,3,5,16,0,9.0,14.0,12.666666666666666,3.2145502536617756
38753,3,14,2016,12,3,5,17,0,15.0,14.0,12.666666666666666,3.2145502536617756
38754,3,16,2016,12,3,5,18,0,14.0,9.0,15.0,0.9999999999924813
38755,3,45,2016,12,3,5,19,0,16.0,15.0,25.0,17.3493515728972
38756,3,82,2016,12,3,5,20,0,45.0,14.0,47.666666666666664,33.0807093837683
38757,3,74,2016,12,3,5,21,0,82.0,16.0,67.0,19.46792233393213
38758,3,31,2016,12,3,5,22,0,74.0,45.0,62.333333333333336,27.428695436227805
38759,3,19,2016,12,3,5,23,0,31.0,82.0,41.333333333333336,28.919428302325272
38760,3,19,2016,12,4,6,0,0,19.0,74.0,23.0,6.928203230274664
38761,3,12,2016,12,4,6,1,0,19.0,31.0,16.666666666666668,4.041451884325487
38762,3,11,2016,12,4,6,2,0,12.0,19.0,14.0,4.358898943538743
38763,3,11,2016,12,4,6,3,0,11.0,19.0,11.333333333333334,0.5773502691737354
38764,3,8,2016,12,4,6,4,0,11.0,12.0,10.0,1.7320508075633614
38765,3,8,2016,12,4,6,5,0,8.0,11.0,9.0,1.732050807563197
38766,3,8,2016,12,4,6,6,0,8.0,11.0,8.0,0.0
38767,3,8,2016,12,4,6,7,0,8.0,8.0,8.0,0.0
38768,3,11,2016,12,4,6,8,0,8.0,8.0,9.0,1.732050807563197
38769,3,15,2016,12,4,6,9,0,11.0,8.0,11.333333333333334,3.5118845842816335
38770,3,13,2016,12,4,6,10,0,15.0,8.0,13.0,1.9999999999956493
38771,3,15,2016,12,4,6,11,0,13.0,11.0,14.333333333333334,1.1547005383720443
38772,3,12,2016,12,4,6,12,0,15.0,15.0,13.333333333333334,1.5275252316463126
38773,3,12,2016,12,4,6,13,0,12.0,13.0,13.0,1.7320508075638537
38774,3,10,2016,12,4,6,14,0,12.0,15.0,11.333333333333334,1.1547005383713056
38775,3,12,2016,12,4,6,15,0,10.0,12.0,11.333333333333334,1.1547005383713056
38776,3,10,2016,12,4,6,16,0,12.0,12.0,10.666666666666666,1.1547005383711415
38777,3,11,2016,12,4,6,17,0,10.0,10.0,11.0,0.9999999999907301
38778,3,16,2016,12,4,6,18,0,11.0,12.0,12.333333333333334,3.2145502536615522
38779,3,13,2016,12,4,6,19,0,16.0,10.0,13.333333333333334,2.516611478420163
38780,3,18,2016,12,4,6,20,0,13.0,11.0,15.666666666666666,2.5166114784204265
38781,3,10,2016,12,4,6,21,0,18.0,16.0,13.666666666666666,4.041451884325275
38782,3,16,2016,12,4,6,22,0,10.0,13.0,14.666666666666666,4.163331998930289
38783,3,15,2016,12,4,6,23,0,16.0,18.0,13.666666666666666,3.214550253661671
38784,3,10,2016,12,5,0,0,0,15.0,10.0,13.666666666666666,3.214550253661671
38785,3,7,2016,12,5,0,1,0,10.0,16.0,10.666666666666666,4.041451884325064
38786,3,11,2016,12,5,0,2,0,7.0,15.0,9.333333333333334,2.0816659994614537
38787,3,4,2016,12,5,0,3,0,11.0,10.0,7.333333333333333,3.5118845842813107
38788,3,9,2016,12,5,0,4,0,4.0,7.0,8.0,3.605551275461183
38789,3,9,2016,12,5,0,5,0,9.0,11.0,7.333333333333333,2.886751345944558
38790,3,4,2016,12,5,0,6,0,9.0,4.0,7.333333333333333,2.886751345944558
38791,3,6,2016,12,5,0,7,0,4.0,9.0,6.333333333333333,2.5166114784193745
38792,3,11,2016,12,5,0,8,0,6.0,9.0,7.0,3.6055512754611043
38793,3,9,2016,12,5,0,9,0,11.0,4.0,8.666666666666666,2.5166114784196387
38794,3,16,2016,12,5,0,10,0,9.0,6.0,12.0,3.6055512754614987
38795,3,21,2016,12,5,0,11,0,16.0,11.0,15.333333333333334,6.027713773340376
38796,3,23,2016,12,5,0,12,0,21.0,9.0,20.0,3.605551275462129
38797,3,15,2016,12,5,0,13,0,23.0,16.0,19.666666666666668,4.163331998930631
38798,3,22,2016,12,5,0,14,0,15.0,21.0,20.0,4.358898943539134
38799,3,16,2016,12,5,0,15,0,22.0,23.0,17.666666666666668,3.785938897198234
38800,3,20,2016,12,5,0,16,0,16.0,15.0,19.333333333333332,3.0550504633016344
38801,3,13,2016,12,5,0,17,0,20.0,22.0,16.333333333333332,3.511884584282038
38802,3,19,2016,12,5,0,18,0,13.0,16.0,17.333333333333332,3.7859388971982093
38803,3,15,2016,12,5,0,19,0,19.0,20.0,15.666666666666666,3.055050463301293
38804,3,15,2016,12,5,0,20,0,15.0,13.0,16.333333333333332,2.3094010767551447
38805,3,16,2016,12,5,0,21,0,15.0,19.0,15.333333333333334,0.5773502691757008
38806,3,17,2016,12,5,0,22,0,16.0,15.0,16.0,0.9999999999921501
38807,3,18,2016,12,5,0,23,0,17.0,15.0,17.0,0.999999999992434
38808,3,12,2016,12,6,1,0,0,18.0,16.0,15.666666666666666,3.214550253661847
38809,3,11,2016,12,6,1,1,0,12.0,17.0,13.666666666666666,3.785938897197934
38810,3,7,2016,12,6,1,2,0,11.0,18.0,10.0,2.6457513110609794
38811,3,9,2016,12,6,1,3,0,7.0,12.0,9.0,1.9999999999950804
38812,3,9,2016,12,6,1,4,0,9.0,11.0,8.333333333333334,1.1547005383705657
38813,3,6,2016,12,6,1,5,0,9.0,7.0,8.0,1.7320508075630323
38814,3,10,2016,12,6,1,6,0,6.0,9.0,8.333333333333334,2.081665999461315
38815,3,7,2016,12,6,1,7,0,10.0,9.0,7.666666666666667,2.0816659994612237
38816,3,7,2016,12,6,1,8,0,7.0,6.0,8.0,1.7320508075630325
38817,3,10,2016,12,6,1,9,0,7.0,10.0,8.0,1.7320508075630325
38818,3,17,2016,12,6,1,10,0,10.0,7.0,11.333333333333334,5.131601439445096
38819,3,19,2016,12,6,1,11,0,17.0,7.0,15.333333333333334,4.725815626250907
38820,3,13,2016,12,6,1,12,0,19.0,10.0,16.333333333333332,3.0550504633013547
38821,3,16,2016,12,6,1,13,0,13.0,17.0,16.0,2.9999999999973834
38822,3,17,2016,12,6,1,14,0,16.0,19.0,15.333333333333334,2.0816659994622704
38823,3,18,2016,12,6,1,15,0,17.0,13.0,17.0,0.9999999999924327
38824,3,21,2016,12,6,1,16,0,18.0,16.0,18.666666666666668,2.081665999462725
38825,3,16,2016,12,6,1,17,0,21.0,17.0,18.333333333333332,2.5166114784207276
38826,3,20,2016,12,6,1,18,0,16.0,18.0,19.0,2.6457513110619457
38827,3,19,2016,12,6,1,19,0,20.0,21.0,18.333333333333332,2.0816659994626807
38828,3,16,2016,12,6,1,20,0,19.0,16.0,18.333333333333332,2.0816659994626807
38829,3,15,2016,12,6,1,21,0,16.0,20.0,16.666666666666668,2.0816659994624525
38830,3,18,2016,12,6,1,22,0,15.0,19.0,16.333333333333332,1.5275252316468686
38831,3,12,2016,12,6,1,23,0,18.0,16.0,15.0,2.999999999997288
38832,3,11,2016,12,7,2,0,0,12.0,15.0,13.666666666666666,3.7859388971979335
38833,3,12,2016,12,7,2,1,0,11.0,18.0,11.666666666666666,0.5773502691738948
38834,3,9,2016,12,7,2,2,0,12.0,12.0,10.666666666666666,1.5275252316458152
38835,3,7,2016,12,7,2,3,0,9.0,11.0,9.333333333333334,2.516611478419711
38836,3,5,2016,12,7,2,4,0,7.0,12.0,7.0,1.999999999994796
38837,3,4,2016,12,7,2,5,0,5.0,9.0,5.333333333333333,1.5275252316448233
38838,3,7,2016,12,7,2,6,0,4.0,7.0,5.333333333333333,1.5275252316448233
38839,3,9,2016,12,7,2,7,0,7.0,5.0,6.666666666666667,2.5166114784194105
38840,3,10,2016,12,7,2,8,0,9.0,4.0,8.666666666666666,1.527525231645444
38841,3,9,2016,12,7,2,9,0,10.0,7.0,9.333333333333334,0.5773502691727486
38842,3,14,2016,12,7,2,10,0,9.0,9.0,11.0,2.645751311061087
38843,3,14,2016,12,7,2,11,0,14.0,10.0,12.333333333333334,2.886751345945049
38844,3,22,2016,12,7,2,12,0,14.0,9.0,16.666666666666668,4.6188021535153485
38845,3,12,2016,12,7,2,13,0,22.0,14.0,16.0,5.291502622127699
